video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"VXvBD6_UaN8","Akhai Nwngni || Official Bodo Music Video || Manish Swargiary || Jennifer Daimary || New Song","2020-10-26T03:21:11Z","UC3zs0rjFBfuCtWiyjYJFEjQ","R.Sanzarang Entertainment","24","23.03.12","R.Sanzarang Entertainment|Manish Swargiary|Jennifer Daimary|Nitamoni Boro|Swmkhwr Daimary|Top Bodo Video Song|Crush Bodo Love Song|Top Bodo Song|Hit Bodo Song|Love Song|Bwisagu Song|Bodo Folk Song|Hits of Amar Baro|Birgkam|Julee Brahma|Habila Boro|Helina|Tomi|Ilngshar|Hit Boro song|Hit Punjabi song|Gemsri Daimari|New Bodo Bwisagu song 2022|New Bodo Video 2022|KGF Chapter 2 fight scenes|KGF Chapter 2 full movie","5810467","0","0","1730","https://i.ytimg.com/vi/VXvBD6_UaN8/default.jpg","False","True","Walking with your hands in mine and mine in yours, that's exactly where I want to be always. It's all about Love between two Souls. Enjoy and experience each and every moment of the marriage of Manish and Jenny.R.Sanzarang Entertainment Presents “Akhai Nwngni” Official Bodo Music Video 2020 sung by Swmkhwr Daimari. Also the lyrics and tune is given by Swmkhwr Daimari and Directed by Sachin Baruah. The video features Manish Swargiary and Jennifer Daimary.RSanzarang Entertainment || Manish Swargiary || Jennifer DaimaryCast: Manish Swargiary, Jennifer Daimary And Prasanta GoswamiSinger: Swmkhwr DaimariLyrics/ Tune: Swmkhwr DaimariMusic, Mixing & Mastering: Dee DaimaryDOP: Bitul DasEditor: Manas Kashyap & Pratim Lama @CinedreamsDI Colorist: Manas Kashyap MUA: Barby KhanAssistant Director: Samin DasConcept/Direction/Choreography: Sachin Baruah Produced By: Devi Swargiary Production Manager: Nayan KalitaProduction Head: Rekib RikiSpecial Thanks To: Rekib Riki, Shahid Malik, Chandan Kalita, Gitartha Kashyap, Shyamalima Das, Kukil Das, Priyanka Saikia, Gayotri Boro, Dhiraj Kr. Das, Pritom NathFor more updates: http://tiny.cc/nna4iz, Contact us at: r.sanzarang@gmail.com, rsanzarangentertainment@gmail.com, Insta : https://www.instagram.com/manishswargiary9/Don’t forget to Like, Comment, Share and Subscribe. And don’t forget to click the Bell Icon for more updates.Subscribe to R.Sanzarang Entertainment: http://tiny.cc/pia4iz, Copyright Notice ==============Copying, recording or reproducing any part of this video (audio and visual) in any other channels, without prior permission is strictly prohibited. Embedding to the websites is permitted. © R.Sanzarang 2020.Lyrics of the Song:Akhai nwngni....Akhai homna....Berai glanw... lubwiywJeoni Rani nwngkhow khalamnwOrai lubwiyw gwrbwni…… Biyw nwngkhow gasainaowBe Jwnwmaow KhebseloBobeba gwjwn raijwaoAgan surlangnw thangkhini.Dongo ang nenanwiAngwni nw be jeoni lamayao Bikhaya gengkhanaiRaonibw nonga nwngni thakhailoKhonthai lirw angw nwngniBeohai dongo nwngni gumur Akhai nwngni…. Akhai homna…… Berai glanw... lubwiywJeoni Rani nwngkhow khalamnwOrai lubwiyw gwrbwniBiyw nwngkhow gasainaowBe Jwnwmaow Khebselo Bobeba gwjwn raijwaowAgan surlangnw thangkhini****Thank You all of you for making this #Akhai_Nwngni Music video Super Hit. Only because all of you and your support and blessings this video is trending in Bodo Film Industry. Till now this is the only music video in Bodo industry which is most popular song among the teenagers and also most number of meme's and short videos are created by our viewers from this video."
"Kdfv-n78A-g","𝚏𝚗𝚏 𝚙𝚊𝚙𝚒","2023-07-06T18:29:02Z","UCA5fscYYa8Wdjau3z-tBLgQ","gacha Рукофичка","22","23.03.12","[none]","18","0","0","0","https://i.ytimg.com/vi/Kdfv-n78A-g/default.jpg","False","True",""
"GRyadmMlR1M","One Easy Point :: Garesnica Open 2022, Round 5","2022-06-22T20:43:13Z","UCChy0letCdw0KtnMnfAukLw","Adult Chess Improver","22","23.03.12","[none]","126","0","0","0","https://i.ytimg.com/vi/GRyadmMlR1M/default.jpg","False","True","Moves of the game:1. e4 e5 2. Nf3 d6 3. d4 Nc6 4. d5 Nce7 5. c4 Nf6 6. h3 c6 7. Nc3 Ng6 8. Be2 a6 9. Be3 b5 10. dxc6 b4 11. Nd5 Nxd5 12. cxd5 Qa5 13. O-O Qd8 14. Qa4 Rb8 15. c7+ Qd7 16. Qxd7+ Bxd7 17. cxb8=Q+ Ke7 18. Bb6 Kf6 19. g4 Ne7 20. g5+ Kg6 21. Be3 h6 22. Qxd6+ f6 23. Qxd7 hxg5 24. d6 Nf5 25. Qxf5+ Kf7 26. Nxg5+ Kg8 27. Qe6# 1-0Whole series: https://youtube.com/playlist?list=PLGRal0yyaCy45nOW6AJr_Bz6HwmRekKMI* * *If you are looking for a coach, you can reach me at drpopov.chess@gmail.comJoin me on patreon: https://www.patreon.com/adultchessimproverFollow me on lichess: https://lichess.org/@/LukaCroSupport the channel:- PayPal: https://paypal.me/ChessBooksAndMore- BTC: 1G9Ck42HVTUU4oWeG1QoH2aYSqLm4hzcj2Join Morphy Chess Club discord channel: https://discord.gg/bQ2jQkdgw4"
"5YM91rW1Cbk","Astrit Mulaj - Hupi Kontrolla","2020-08-31T16:00:11Z","UC2NIkvbU4bDxHk9HC0h0xGQ","XIXA Music","24","23.03.12","jolla jolla|ilir berani|astrit|Xixa|2021|2020|production|Kenge popullore|hit|Hitet 2021|produksioni|belholla|hup kontrolla|Hitet shqip|mulaj|ti mu mdon|xixa|new|dasma|shqip|hupi kontrolla|onair|jolla|gili|2019|tiktok|kenge|popullore|Muzik shqip|dasmash|aman|kenget|Muzik popullore|te reja|hitet|meme|kur me sheh shpirti tlshon|hite|onair popullore|e hupi kontrollen|e re|muzik|hupi kontrollen","1031495","0","0","187","https://i.ytimg.com/vi/5YM91rW1Cbk/default.jpg","False","True","Muzika & tekstiILIR  BERANIOrkestrimiMITI  GECIXIXA MUSICAll rights reserved : Ilir Berani (c)Publisher: OnAir Music Inc (p)Facebook: http://www.facebook.com/Giliofficial #muzik #popullore #shqip"
"t9X_egTB2UU","UMCB solo 2021 Ting Ni Li - Final round","2021-07-10T04:37:20Z","UCGX_0LhUvA8a_mGvSeQO_Cg","Ting-ni Li","10","23.03.12","[none]","2379","0","0","1","https://i.ytimg.com/vi/t9X_egTB2UU/default.jpg","False","True","François Couperin: Les Baricades MïstérieusesBruno Mantovani: Moi jeu... for marimba soloJ. S. Bach: Keyboard Partita No.6 in E Minor BWV 830-ToccataPius Cheung: Piazzolla's Verano Porteno"
"Y2T8ArDUUoA","We treat animals worse than we treat the worst criminals (Part 1)","2023-05-07T15:00:30Z","UCgBidQco5YeSjIZxLiBh2sw","Kinder World","15","23.03.12","#shorts|#short|animal rights|factory farming|factory farm|pigs|cows|chickens|hens|piglets|meat industry|dairy industry|egg industry|sheep|goats|lambs|chicks|baby goats|calves|criminals|known criminals|famous criminals|worst criminals","1296613","0","0","4445","https://i.ytimg.com/vi/Y2T8ArDUUoA/default.jpg","False","True","5 things that are considered cruel and illegal to do to even the most violent criminals, yet are commonly done to innocent cows, sheep, goats, hens, pigs, and their babies.🔔Subscribe and help us raise awareness: https://www.youtube.com/@kinder-world?sub_confirmation=1🖤Support our work:https://www.kinderworld.org/support-our-work/▶️To truly understand why this channel exists, watch one of these 3 videos from start TO END (⚠️viewer discretion is advised):1. https://youtu.be/_c7b2Yp6JU4?t=542. https://youtu.be/6s08wsaZaro3. https://youtu.be/qytEj_k0h6I👉Follow us:FB: https://facebook.com/garytvcomIG: https://www.instagram.com/kinder.worldWebsite: https://www.kinderworld.org"
"qn0V-Qug6-s","NIGHTCORE - Burn The City","2020-10-08T20:15:53Z","UC7QkcbTVZTcB4gbEL4TvRag","Mortality Nightcore","24","23.03.12","[none]","135","0","0","1","https://i.ytimg.com/vi/qn0V-Qug6-s/default.jpg","False","True","No Resolve - Burn The City “Let's burn the city down”I don’t own the songEnjoy the video :)Subscribe ❤️#nightcore #noresolve #burnthecityLike, comment, shareAny song requests?"
video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"Kdfv-n78A-g","𝚏𝚗𝚏 𝚙𝚊𝚙𝚒","2023-07-06T18:29:02Z","UCA5fscYYa8Wdjau3z-tBLgQ","gacha Рукофичка","22","23.03.12","[none]","18","0","0","0","https://i.ytimg.com/vi/Kdfv-n78A-g/default.jpg","False","True",""
"i1Oh-vFiBuw","Jules Massenet - Méditation de Thais (Violin and Harp) - Kellija Moncaka and Clara Sophie Kruger","2021-08-03T11:22:47Z","UCeYPYQx6tDKgH2Vy5Nm8dvw","Clara Krüger","10","23.03.12","Thais Meditation|Thais Meditation Violin Harp|Trinity Laban Conservatoire|Trinity Laban Harp|Trinity Laban Conservatoire Harp","375","0","0","1","https://i.ytimg.com/vi/i1Oh-vFiBuw/default.jpg","False","True","Kellija Moncaka (Violin) and Clara Sophie Kruger (Harp) play Méditation de Thais by Jules Massenet (1842-1912)Recorded live at Trinity Laban Conservatoire in July 2021"
"3Unpj5v2-qk","Est G-3 NHB Lil Matt","2021-07-22T09:39:26Z","UC2SO1stABihwdD0GjY6hh8Q","NHB LILMATT","22","23.03.12","[none]","32","0","0","0","https://i.ytimg.com/vi/3Unpj5v2-qk/default.jpg","False","True","Lil Matt NhB Osama"
"cUQCG52dgqk","NNTX Lancia Delta HF Integrale Evoluzione '91 (Driven by Canadian Fool)","2023-06-17T13:50:20Z","UCXHFhPAUSPnthQf1e-tVg-w","TUSMBOX","20","23.03.12","[none]","25","0","0","0","https://i.ytimg.com/vi/cUQCG52dgqk/default.jpg","False","True","I hosted the first ever Community NNTT event where my viewers run laps. Overall, everyone had fun, and I think it was a success. Will definitely be hosting these again in the future. As always, lap times can be found here:https://docs.google.com/spreadsheets/d/1xaRtA1nUAtgOPX78udVcG2IEgU6wbTYX8g76l3PlMXo/edit#gid=0I run these time trials a few nights a week on Twitch, so you can watch live at https://www.twitch.tv/TUSMBOXFull playlist: https://www.youtube.com/playlist?list=PLwRKOdG5hJavuWLCXIMIlrq-t9j1ztUu0"
"Y0Ez-HXLvNY","432 hz 🎶 Deep Healing Meditation Yoga 🧘 Relaxing Sleep Baby Waterfall Nature Sound White Noise","2021-10-05T09:37:32Z","UCtzFpD9mYHUWXp-eAIERAaA","i Am Bi Mental","10","23.03.12","[none]","21","0","0","0","https://i.ytimg.com/vi/Y0Ez-HXLvNY/default.jpg","False","True","An waterfall sound for healing, meditation or sleep. The powerful but relaxing water sound will help you fall asleep and remain sleeping all night long. Block out distractions, soothe your mind and sleep great tonight with this nature white noise!Playlist Ambiental Music : https://www.youtube.com/watch?v=iFOp_...Meditation Playlist : https://www.youtube.com/watch?v=-c-ei...Motivation Playlis : https://www.youtube.com/watch?v=ieRLL...Video : https://pixabay.com/ro/videos/p%C4%83dure-ap%C4%83-p%C3%A2r%C3%A2u-natur%C4%83-copaci-37698/Video Editing : https://fxhome.com/product/hitfilm-expressPhoto : https://unsplash.com/@coopery  Edit Cover : https://www.adobe.com/ro/products/photoshop.html#iambimental #waterfall #healing #meditation #deepsleep #babysleep #whitenoise #relaxing"
"TL_BWbGJCu4","tcsh: search entire array for a variable","2020-12-08T03:59:04Z","UCPF-oYb2-xN5FbCXy0167Gg","Roel Van de Paar","27","23.03.12","array|tcsh|csh|problem|solution","32","0","0","0","https://i.ytimg.com/vi/TL_BWbGJCu4/default.jpg","False","True","tcsh: search entire array for a variableHelpful?  Please support me on Patreon: https://www.patreon.com/roelvandepaarWith thanks & praise to God, and with thanks to the many people who have made this project possible! | Content (except music & images) licensed under CC BY-SA https://meta.stackexchange.com/help/licensing | Music: https://www.bensound.com/licensing | Images: https://stocksnap.io/license & others | With thanks to user mosvy (unix.stackexchange.com/users/308316), user chainhomelow (unix.stackexchange.com/users/368476), and the Stack Exchange Network (unix.stackexchange.com/questions/537164). Trademarks are property of their respective owners. Disclaimer: All information is provided AS IS without warranty of any kind. You are responsible for your own actions. Please contact me if anything is amiss at Roel D.OT VandePaar A.T gmail.com"
"U29D-x29e9c","9 กรกฎาคม ค.ศ. 2022","2022-07-09T08:40:53Z","UCG8FwoXYZY9g60gspNNi_pw","มะนาว","22","23.03.12","[none]","7","0","0","0","https://i.ytimg.com/vi/U29D-x29e9c/default.jpg","True","True",""
video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"1oQ0tc-I8YA","Daily Yoga Tips| Basic Yoga | Yoga for health | Yoga Practice Step By Step | Weight loss | Fat loss","2023-01-09T11:15:00Z","UCCpcUMCl8lsG-op7eBUT7ow","Yoga For Health","22","23.03.12","yoga|health|fatburn|bellyfatburning|dailyyogapractice|Daily Yoga Practice|Fat Burn Yoga|Chinese Yoga|Belly Fat Loss Yoga Practice|3 minutes yoga|Daily Yoga|How to make slim body?|Fat loss|weight loss|15 days weight loss","226","0","0","0","https://i.ytimg.com/vi/1oQ0tc-I8YA/default.jpg","False","True","Daily Yoga Tips| Basic Yoga | Yoga for health | Yoga Practice Step By Step | Weight loss | Fat loss#Daily Yoga Tips#Basic Yoga#Yoga for health#Yoga Practice Step By Step#Weight loss#Fat Loss"
"Mt9R-7LfreU","2010 STAREX AU186123","2021-11-29T08:33:43Z","UCSwK--0oYhHxKmS79ybuHnA","senatrading.official","2","23.03.12","[none]","54","0","0","0","https://i.ytimg.com/vi/Mt9R-7LfreU/default.jpg","False","True","2010 STAREX AU186123"
"zSMhpWGPhOQ","WUYH #17 Rebrand and World Shaping Indian Innovations","2023-01-20T19:30:09Z","UCP6UHWj0Pa1vbZIj8pCTQVQ","Context is Everything Media Network","22","23.03.12","[none]","16","0","0","0","https://i.ytimg.com/vi/zSMhpWGPhOQ/default.jpg","False","True","This is Context is Everything Media Network with episode 17 of What's Under your Hood. My name is John-Michael and I will be your instructor through this indubitable journey.Henceforth What's Under Your Hood will no longer be the name of this series, as it does not make any sense at all. Thank you for watching the rebranded THE AMBIENT CLASSROOM on Context is Everything Media Network I will be paging through this entire World History book, 5 days a week, in order to rebuild my historical context. A side not of intrigue is seeing how history instruction has shifted since this text book's publish date in 2001.As always:Good Morning, good afternoon, good evening ANNND REMEMBER                                                  Context is Everything#homework #homeworkhelp #ambient #Ambientclassroom #worldnews #worldhistory #context #historicalcontext #hindusim #hindu #buddha #buddhism #buddhaquotes #buddhastory #india #tseries"
"JqDiwmUVkjg","TRF EZ DO DANCE","2019-07-31T04:52:36Z","UC6Uh_7Nprw51kiPqI5IPk3w","VASP 5358","10","23.03.12","trf|ez do dance|easy do dance|eazy do dance|tk|tetsuya komuro|avex dance matrix|avex|tk dance camp|95|1995|live|concert|hd|1080|720|1080p|720p|60|60fps|60 fps|60p|yuki|yu-ki|chiharu|sam|koo|dj koo|etsu|t.r.f.|japan|tokyo","1185843","0","0","475","https://i.ytimg.com/vi/JqDiwmUVkjg/default.jpg","False","True","1995.8.26 Avex Dance Matrix 95 TK DANCE CAMP"
"Tof2gBdVL44","Yamaha YZF 750 | LeserBike-Video von Patrick | Folge 4 von 5","2023-05-12T15:00:32Z","UC4Lx9J8CyO9H61RiDNiv6yg","Motorrad Test","2","23.03.12","Yamaha YZF 750|Yamaha|YZF 750|yzf|750","5753","0","0","21","https://i.ytimg.com/vi/Tof2gBdVL44/default.jpg","False","True","Yamaha YZF 750 - Patrick zeigt uns in diesem Video seine schöne Yamaha YZF 750 von 1993. Dein Motorrad hier bei motorradtest.de!Du möchtest auch Dein Motorrad auf unserem Kanal vorstellenPatrick Das ist supereinfach. Zücke Dein Handy und drehe ein kurzes Video. Dieses wird dann in der PlayList Leser-Bikes auf unserem Kanal veröffentlicht. Wir würden uns sehr freuen, wenn Du mitmachst! Es reicht dafür völlig, wenn Du einmal um Dein Bike herumgehst und dabei erzählst, was das für eine Maschine ist und was Dir daran gefällt und was Dir nicht gefällt. Also: Smartphone raus, auf zur Maschine und kurzes Video filmen - vielen Dank fürs Mitmachen!ANLEITUNG - so machst Du mit:a) Drehe ein kurzes Video im Querformat (max. 5 Minuten) von Deinem Bike. Dazu einfach einmal um Dein Bike herumgehen und erzählen, was das für eine Maschine ist und was Dir daran gefällt.Besonders freuen sich unsere Nutzer dabei auch über Sound-Checks! Achtung: Oft versteht man Euch nicht so gut, wenn es windig ist. Dann bitte das Mikro des Handys etwas mit der Hand abdecken.b) Schicke uns Dein Video per wetransfer (https://www.wetransfer.com). Als Empfänger-Adresse info@motorradtest.de eintragen und Deine eigene EMail-Adresse nicht vergessen.c) Fertig - sobald wir das Video erhalten haben werden wir es auf unseren Kanal hochladen und Dich per EMail informieren.DANKE FÜRS MITMACHEN und viel Spaß beim Betrachten der anderen User-Bikes!"
"3r59h2QS3Rs","Gelsin Hayat Bildiği Gibi - 8.Bölüm","2022-09-08T21:18:59Z","UCKN4Ol9PRaAnKHfvTORjfAQ","Gelsin Hayat Bildiği Gibi","1","23.03.12","bkm|gelsin hayat bildiği gibi|yeni dizi|bkm dizi|show tv|yeni bölüm|tanıtım|fragman|ghbg dizisi|yeni bölüm tanıtımı|Ertan Saban|Özge Özberk|Devrim Özkan|Nilsu Berfin Aktaş|Mustafa Açılan|Özgü Delikanlı|Sanem Babi|Onur Özer|Rojbin Erden|Ali Berge|Melisa Bostancıoğlu|Murat Göçmez|Furkan Murat Uğur|Mehmet Deniz Sarıkaş|gelsin hayat bildiği gibi yeni bölüm|8.bölüm izle|gelsin hayat bildiği gibi 8.bölüm|full bölüm|8.bölüm","10542078","0","0","6078","https://i.ytimg.com/vi/3r59h2QS3Rs/default.jpg","False","True","‘Gelsin Hayat Bildiği Gibi’, hayata bir sıfır geride başlamış bir grup gencin hayatlarını değiştirecek. Sadi Payaslı ile tanıştıktan sonra yaşadıklarını konu alacak ve “Herkes ikinci bir şansı hak eder” diyecek.⦿ Gelsin Hayat Bildiği Gibi Kanalına Abone Ol: https://bit.ly/3QGfisqGelsin Hayat Bildiği Gibi Resmi Hesapları:https://www.instagram.com/ghbgdizi/https://www.facebook.com/ghbgdizihttps://twitter.com/ghbgdizihttps://www.tiktok.com/@ghbgdizi► BKM Kanalına Abone Ol: http://goo.gl/rq6Yql► Çok Güzel Hareketler Kanalına Abone Ol: http://goo.gl/inzjIu► Güldür Güldür Show Kanalına Abone Ol: https://goo.gl/v9le8I#bkm #gelsinhayatbildiğigibi #yenidizi #beşiktaşkültürmerkezi"
"PkDXWtyzF5c","Teen jagahon per agar Dil ghabrae To tera Dil Mar chuka hai #trending #viral #emotionalstatus","2023-07-15T04:44:22Z","UCmcPT-Va_nuM-2XsKQDlzRA","Islamic Deen","22","23.03.12","[none]","158","0","0","0","https://i.ytimg.com/vi/PkDXWtyzF5c/default.jpg","False","True","Agar teen jagahon per Dil ghabrae To tera Dil Mar chuka hai #trending #viral #islamicdeenamofficail #emotionalstatus #youtube #maulanatariqjameel Like share comment and subscribeThanks for watching 💕💕💕"
"BP1udlHdV7U","Akai MPK MINI MK3 Ableton Live Looping Performance","2020-09-13T12:00:04Z","UCNRFvq0JOm5VqHIBDDQgkMA","TAETRO","10","23.03.12","ableton|ableton live|ableton push|ableton live 10|novation|launchpad|launchkey|launchkey mini|launchcontrol|akai|akai mpc|drum pads|drum rack|tutorial|home studio|ios|ipad music|samplr|electronic music|recording studio|producer|launchpad x|home studio producer|beat maker|akai mpk|mpk mini mk3|live looping","975224","0","0","403","https://i.ytimg.com/vi/BP1udlHdV7U/default.jpg","False","True","Live looping with a pedal running into the Akai MPK Mini and maples in Ableton Live. For more music, live sessions and tutorials, Subscribe: http://bit.ly/1MREZn4FULL TUTORIAL FOR LIVE PEDAL LOOPING WITH MPK: https://youtu.be/iAaxuEl_X8Y►🎹Seen in this session: akai mpk mini - https://sweetwater.sjv.io/AKAIMPK►🎧 Follow TAETRO on SPOTIFY: https://open.spotify.com/artist/34bGdrkhaE7FZV65MTy03o-------------------►FOLLOW TAETRO:📷Instagram: https://www.instagram.com/taetro/👕MERCH: http://taetro.com/merch🤝Facebook: https://www.facebook.com/taetromusic💬Twitter: https://twitter.com/nicktaetro🙏Patreon: http://patreon.com/TAETRO ------------------►🎒IN MY BAG:Backpack: https://amzn.to/2RIconvALL BLACK MPK MINI: https://amzn.to/2PLWag0Charge & Listen dongle: https://amzn.to/2PM60ykBig USB hub: https://amzn.to/2PL1FLYAirPods: https://amzn.to/2PMpWkxiPhone Recorder: https://amzn.to/2SZfComTascam Recorder: https://amzn.to/2JTYKew4TB Lacie Hard Drive: https://amzn.to/2SZ4ckkAirPods skins: https://amzn.to/2SUBcu9Bose Headphones: https://amzn.to/2PJbt9dUSB C Adapter: https://amzn.to/2PKIamEPortable Charger: https://amzn.to/2STaceiLightning to USB adapter: https://amzn.to/2AUcW45"
"3em5C0-2vb4","【经典爱情都市剧】男欢女爱 31｜俏寡妇周旋于多个男人之间，到底谁才是她的真爱？（蒋雯丽、于荣光主演）","2022-04-03T01:00:01Z","UC6yzNIbLXUTdrDE7fHnCuig","熊猫追剧社Panda Drama Channel","22","23.03.12","熊猫追剧社|精品电视剧|出色电视剧|中国热播好剧|剧好看|经典电视剧|出色中国电视剧|精选电视剧|精選電視劇|大陸電視劇|电视剧推荐|电视连续剧|电视剧全集|家庭剧|伦理剧|爱情剧|爆款剧|好看的电视剧|dianshiju|電視剧|都市电视剧|都市大陆剧|ChineseDrama","19397","0","0","7","https://i.ytimg.com/vi/3em5C0-2vb4/default.jpg","False","True","#好看的电视剧#都市爱情电视剧#热播爱情剧#蒋雯丽#于荣光#婚姻#爱情#寡妇#男欢女爱🐼订阅我们，好剧放送任由你选：https://www.youtube.com/channel/UC6yzNIbLXUTdrDE7fHnCuig?sub_confirmation=1🐼观看全集：https://www.youtube.com/watch?v=iELYxkm3eaQ&list=PLhulU-Q-ls3VPIvg2Cesc-Vt29Zpf53_X&index=1🐼剧情简介：三十岁左右，漂亮大方，精明能干的齐之芳失去了丈夫，一个人带着三个年幼的孩子，肚子里还有一个遗腹子，怀着极大的委屈伤心，忍受着被众人怜悯的屈辱，她倔强地维持着尊严和体面，坚强地活着。她不允许孩子们向外人伸手，教育他们宁可饿着也不求援。总是有男人欣赏这样独立自主，美丽孤傲的女人，肖虎、戴世亮、李茂才，他们以各自的方式对她表达着爱意。齐之芳爱上戴世亮，感激李茂才，最后倾心于肖虎，然而因为种种原因，她总是与他们擦肩而过。家庭、爱情、尊严，直至暮年的齐之芳最终得到了属于自己的那份幸福。 Welcome to subscribe us！we owns the exclusive copyright of all the contents published on the channel."
"Nthzvug4y-4","ZVLV & Tony Oriema - GAS (Official Audio)","2020-04-04T09:12:38Z","UCscxz_oICS4rQFKZGywiALw","Tony Oriema","10","23.03.12","#NuNairobi|#PlayKenyan Music|#Hip-Hop|#Bars|#Rap","723","0","0","22","https://i.ytimg.com/vi/Nthzvug4y-4/default.jpg","False","True","As promised, first release of the year.This banger drops at a time where we cannot go outside and jam but be strong out there.Both artists display penmanship and boss talks on a BoiBlacc produced track.Produced by BoiBlaccMixed by ZVLVMastered by Alex ViceWritten by ZVLV &Tony OriemaInstagram: https://www.instagram.com/zvlv_ke/                  : https://www.instagram.com/tonyoriema/"
"kStive9m-Dc","Crossfire PH sstd action","2021-09-12T08:47:57Z","UCGumTKI-8LWoX8J_b3AL7zg","jeff tukmolll","24","23.03.12","[none]","10","0","0","2","https://i.ytimg.com/vi/kStive9m-Dc/default.jpg","False","True","Let's make CROSSFIRE PH fun to play not cheater infestedLet's playmusic by:Higher Octane - Vans in Japan"
"GzQLOxViocA","NEW SMALL-CAP BIOPLASTIC STOCK [GREAT RENEWABLE OPPORTUNITY] GDNP.V - GOOD NATURED PRODUCTS - SLGBF","2021-02-16T22:58:16Z","UCMvVj_gTAb4txBY8RRa8mrA","TechniMentalist","25","23.03.12","GDNP.V|Good Natured Products|Bioplastic Stock|Green Stock|SLGBF|stocks to buy right now|stocks to buy|penny stocks to buy|stock market|stocks to invest in|stocks to watch|penny stocks to buy now|stock market picks","886","0","0","13","https://i.ytimg.com/vi/GzQLOxViocA/default.jpg","False","True","In this video I look into a renewable and green small cap stock. Good Natured Products manufactures plastic products and is making moves to become the leading compostable packaging and bioplastic manufacturer in north america. Green stocks are big right now and there is a huge market opportunity for these types of technologies.There will be LARGE investments in green technologies from countries and companies worldwide. Canada (where Good Natured operates) has announced a shift to Zero Plastic by 2030 and is banning single use plastics.As always this is not financial advice. This is just my personal opinion. Make sure to do your own DD and market research.Twitter: https://twitter.com/techmentalistInstagram: https://www.instagram.com/technimentalist/"
video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"JqDiwmUVkjg","TRF EZ DO DANCE","2019-07-31T04:52:36Z","UC6Uh_7Nprw51kiPqI5IPk3w","VASP 5358","10","23.03.12","trf|ez do dance|easy do dance|eazy do dance|tk|tetsuya komuro|avex dance matrix|avex|tk dance camp|95|1995|live|concert|hd|1080|720|1080p|720p|60|60fps|60 fps|60p|yuki|yu-ki|chiharu|sam|koo|dj koo|etsu|t.r.f.|japan|tokyo","1185843","0","0","475","https://i.ytimg.com/vi/JqDiwmUVkjg/default.jpg","False","True","1995.8.26 Avex Dance Matrix 95 TK DANCE CAMP"
"aPXNrOZmUhU","UMCB 2021 / Jiyeon Kim & Final Round","2021-07-18T07:52:43Z","UCUOYXjnuwHhanbE9qtdBHGA","Jiyeon Kim_jiyeonzeug","1","23.03.12","[none]","4267","0","0","8","https://i.ytimg.com/vi/aPXNrOZmUhU/default.jpg","False","True","Jiyeon Kim2021 The Universal Marimba Compeititon / Final Round1. Khan Variaions by Alejandro Vinao2. Reflections on the Nature Water Mvt 2.4 by Jacob Druckman3. Velocities by Joseph Schwantner"
"2ZsX-WHqiwQ","Samsung Galaxy A03s vs Samsung Galaxy F41 comparison","2021-11-03T08:12:48Z","UC6dDSUb-39c3c0fcA7W4OCQ","Phone Specifications","28","23.03.12","basedphone|galaxy A03s|galaxy A03s review|galaxy A03s specs|galaxy A03s vs F41|galaxy F41|galaxy F41 review|galaxy F41 specs|samsung galaxy A03s|samsung galaxy F41","14","0","0","0","https://i.ytimg.com/vi/2ZsX-WHqiwQ/default.jpg","False","True","This is a comparison between Samsung Galaxy A03s and Samsung Galaxy F41 smartphones.#galaxy #samsung #A03s #F41============================================If you liked the video, please like & subscribe!If you didn't like the video, dislike and write in the comments what you didn't like!–––––––– Thanks For Watching ––––––––Tags (ignore)samsung galaxy A03s unboxing, samsung galaxy A03s review, samsung galaxy A03s camera, samsung galaxy A03s pubg, samsung galaxy A03s antutu, samsung galaxy A03s price, samsung galaxy A03s launch date, samsung galaxy A03s release date, samsung galaxy A03s features, samsung galaxy A03s unbox, samsung galaxy A03s features, samsung galaxy A03s trailer, samsung galaxy A03s release date, samsung galaxy A03s release, samsung galaxy A03s hindi, samsung galaxy A03s обзор, samsung galaxy A03s in india, samsung galaxy A03s in pakistan, samsung galaxy A03s specs, samsung galaxy F41 unboxing, samsung galaxy F41 review, samsung galaxy F41 camera, samsung galaxy F41 pubg, samsung galaxy F41 antutu, samsung galaxy F41 price, samsung galaxy F41 launch date, samsung galaxy F41 release date, samsung galaxy F41 features, samsung galaxy F41 unbox, samsung galaxy F41 features, samsung galaxy F41 trailer, samsung galaxy F41 release date, samsung galaxy F41 release, samsung galaxy F41 hindi, samsung galaxy F41 обзор, samsung galaxy F41 in india, samsung galaxy F41 in pakistan, samsung galaxy F41 specs"
