video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"f66q0VsIN3I","Important Questions । LAND LAWS । UPZA & LR Act 1950 ।  U.P. Zamindari Abolition & Land Reforms Act","2020-07-14T05:30:08Z","UCwjf3JxsziftRXFtNgRtt_A","LAW GURU Ashu Gupta","27","23.30.11","जमींदारी उन्मूलन एवं भूमि व्यवस्था अधिनियम|UP Land Reforms|UP Zamindari Abolition Act|Tenure Holder|Ejectment|Bhumidhar|Sirdar|Asami|Adivasi|Government Lessee|Rights & Libilities|Gaon Sabha|Land Management Committee|Land Revenue","40396","0","0","56","https://i.ytimg.com/vi/f66q0VsIN3I/default.jpg","False","True","www.lawguruashugupta.in#LawGuruAshuGupta :Assistant Professor - [LL.M., LL.B., MA(Political Science), MA(Economics), MA(English)]A LECTURE Series or online LAW CLASSES of all Law Subjects for helping the students of BALLB / LLB / LLM / CLAT / PCS (J) / Judiciary exam / other LAW Competitive exams in Hindi. Please Like, Subscribe and Share to all & Join Our Telegram Group for getting regular updates : https://t.me/LawGuru_ClassesTo Learn more, JOIN our ONLINE LIVE CLASSES & do Whatsapp at : 08750724846 / 09997554725-----------------------------------------------------INTERPRETATION OF STATUTES :1. Important Questions – https://youtu.be/6LHSmJjhtS82. Important Questions (IDA) – https://youtu.be/OcpaMuT5qPMINDIAN LEGAL & CONSTITUTIONAL HISTORY  :1. Important Questions - https://youtu.be/plvJbNhGO5sCOMPANY LAW :1. Important Questions - https://youtu.be/0cFWfo2Dv9sCRIMINAL PROCEDURE CODE (CrPC) 1973 :1. History, Objects & Salient features of CrPC - https://youtu.be/0A_dCwXfT2c2. Important Questions - https://youtu.be/1MF7XDM97v03. Offence - https://youtu.be/oeGNNylONxkENVIRONMENTAL LAWS :1. Major Legislation – https://youtu.be/6ZjlHi7zjcc2. Major World Conferences – https://youtu.be/4ZdNK2oV86U3. Important Questions - https://youtu.be/Ui26HfL2I3kFAMILY LAW :1. Important Questions (Muslim Law) – https://youtu.be/k0NmpDGWqZY2. Introduction & Sources – https://youtu.be/SUdCl3brkcE3. Origin & Development – https://youtu.be/7p6kKCurzwULAW OF HUMAN RIGHTS / INTERNATIONAL LAW / UNO :4. UDHR (Art.16-30) – https://youtu.be/gA-UGTFjZNo5. Important Topics (International Law) – https://youtu.be/J7B6RRiFSFs6. League of Nation – https://youtu.be/VmR0Uky7ZGU7. UNO (UN Charter)) – https://youtu.be/VPPxPgm1IrU8. History & Origin of Intt. Law – https://youtu.be/N9YH49NsxEo9. Meaning & Development of Intt. Law – https://youtu.be/74IapNb758gINDIAN EVIDENCE ACT 1872 :6. Plea of Alibi – https://youtu.be/ieXkSePeMkY7. Admission – https://youtu.be/_Y022mAlmgc8. Admission & Confession – https://youtu.be/TmRG7eTlqxg9. Dying Declaration – https://youtu.be/SgxA4y1ka2w10. Expert’s Opinion – https://youtu.be/6KKteg1aqywJURISPRUDENCE : 8. Concept of Possession - https://www.youtube.com/watch?v=9dxvEvl8Sj49. Kinds and Modes of Possession - https://www.youtube.com/watch?v=8RuxdQwSlQc10. Theories of Possession and Rights of Possessor - https://www.youtube.com/watch?v=M-9-TpM2BSE11. Kinds of Ownership & Difference between Possession & Ownership – https://www.youtube.com/watch?v=toCBOuzXITwLAW OF TORTS :5. Absolute Liability – https://www.youtube.com/watch?v=Gv4uT9khB7U6. Vicarious Liability – https://www.youtube.com/watch?v=ih-32m5-vzI7. Defamation - https://www.youtube.com/watch?v=XFX1MEJJMvk8. Negligence & Rule of Neighborhood – https://www.youtube.com/watch?v=nVLPN55sibM9. Contributory Negligence, Res ipsa liquator, Last Opportunity Rule – https://www.youtube.com/watch?v=zl0VT8bB81k10. Defences in Tort – https://www.youtube.com/watch?v=8sX0gNbVPr4ADMINISTRATIVE LAW :4. Kinds of Delegated Legislation – https://www.youtube.com/watch?v=49KlxN5xjTc5. Control on Delegated Legislation – https://www.youtube.com/watch?v=3pnivSteRpA6. Sub - Delegation – https://www.youtube.com/watch?v=Ezhs0SuDlos7. Ombudsman, Lokpal and Loayukt – https://www.youtube.com/watch?v=pBc1-N2TelY8. Principle of Natural Justice – https://www.youtube.com/watch?v=IGKK8o5ev1g9. Concept of PIL – https://www.youtube.com/watch?v=2hEzGO0BxrQCONSTITUTION OF INDIA :10. President & Vice President (Article 52-73) – https://www.youtube.com/watch?v=XO_3VebU3-Y11. Council of Ministers in Indian constitution (Article 74-75) – https://www.youtube.com/watch?v=zYFVMuEVl5E12. Attorney General of India (Article 76-78) – https://www.youtube.com/watch?v=FnPenjP_GNY13. Important Questions (Part 2) - https://youtu.be/y0JkVbx_4lsINDIAN CONTRACT ACT, 1872 :3. Contract of Guarantee – https://www.youtube.com/watch?v=ccA58mynvsk4. Bailment – https://www.youtube.com/watch?v=skqVNLXCfiA5. Agency – https://www.youtube.com/watch?v=2DjQy8DPnxc6. Pledge – https://www.youtube.com/watch?v=_SzsjRQNqlcBUSINESS LAWS :6. Unpaid Seller – https://www.youtube.com/watch?v=LAldNhW5JQU7. Important Questions (Indian Partnership Act) – https://www.youtube.com/watch?v=Lgw3cWCn3Tg8. Nature, Definition & Kinds of Partnership - https://www.youtube.com/watch?v=AiEdMtB7b7o9. Rights & Duties of Partners - https://www.youtube.com/watch?v=jz73kGdLnAc10. Implied Authority - https://www.youtube.com/watch?v=slYomOZ3A7811. Legal Position of MINOR - https://www.youtube.com/watch?v=W-j4YOQm4qc12. Incoming & Outgoing Partner – https://www.youtube.com/watch?v=S1kZh4VBTKY13. Dissolution of Firm – https://www.youtube.com/watch?v=vtOg3hdKOQ4------:::::------------:Thank You so much.#ImportantQuestions #UPZA&LRAct #UPZamindariAbolition&LandReformsAct1950 #परीक्षामेंपूछेजानेवालेमहत्वपूर्णप्रश्न"
"cXCY5MfCK_A","qseda yasrab nu jawna hy by zaigham abbas dhol master by payam azadari layyah","2021-03-06T14:30:01Z","UCFhoqMrig5bStKUAuYD_QzA","Payam Azadari Layyah","27","23.30.11","sain khawar yasrab ko jabran hy jashan 12 13 rajab kotla haji shah layyah 2020|new qaseda yasrab nu jawana hy 2021|new qasida 2021|zaigham abbas dhool 2021|beutifull parformance by zaigham abbas dhool 2021|nobat dhamal with zaigham abbas dhool 2021|all dhamal 2021|new dhamal 2021|new dhamal 2021 remix|sain khawar qasida yasrib nu jawna ay 2020|yasrab nu jawna he|yasrab nu jaawna hai by amjad sabri|yasrab nu jawna ay original|yasrab nu jaawna hai by ali hamza","104769","0","0","37","https://i.ytimg.com/vi/cXCY5MfCK_A/default.jpg","False","True","welcome to my Channle Payam Azadari LayyahIslami Data Zakireen All Majalis Jaloss Jashan Melad And Other Videos daily upload plz subscribe my channel thank you"
video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"5T8A-u9Csv4","#мемы #мемы_тикток #смешно","2022-10-05T13:39:10Z","UCWDYYQhCkk0ta2FIlyDRTOA","Iv33xx","22","23.30.11","[none]","10","0","0","0","https://i.ytimg.com/vi/5T8A-u9Csv4/default.jpg","False","True",""
"yJgDt3Rha48","4N8T 3RGK camera spin","2021-06-06T12:28:44Z","UCQ1O0yATSv_4BS3nyouV9dw","Alyssa W","22","23.30.11","[none]","5","0","0","0","https://i.ytimg.com/vi/yJgDt3Rha48/default.jpg","False","True",""
"e_OoGXh3SMY","DIMPLEX Silverton Elektrisches Kaminfeuer, Schwarz, B 68 x H 31 x T 35 cm","2021-03-06T20:30:03Z","UCDajyPCa-MhVVDek8m-h44Q","Alicias Bewertungen","26","23.30.11","elektrischer kamin|led kaminfeuer|elektrisches Feuer|elektrisches Kaminfeuer|elektrisches kaminfeuer|elektro kamin elektrisches kaminfeuer|kaminfeuer led kamin elektrisches|kreative Möbelstücke|kamin wasserdampf|kamin led|DIMPLEX|Silverton|Elektrisches|Kaminfeuer|Schwarz","52","0","0","0","https://i.ytimg.com/vi/e_OoGXh3SMY/default.jpg","False","True","Klicken Sie hier für weitere Info: https://amzn.to/3ripiLpDies ist ein Affiliate-LinkDIMPLEX Silverton Elektrisches Kaminfeuer, Schwarz, B 68 x H 31 x T 35 cmOPTIMYST FLAMMENTECHNIK: Patentiert und täuschend echt mit Flammen aus Licht und kaltem Wassernebel für eine WohlfühlatmosphäreNIEDRIGER VERBRAUCH: Der Flammeneffekt verbraucht 60 Watt, was circa 1,8 ct pro Stunde entsprichtDiese Präsentation enthält Bilder, die unter einer Creative Commons-Lizenz verwendet wurden.Hallo ich bin Alicia! Es gibt Alicias Rezensionen von Rezensionen und Werbeinhalten zu Produkten in den Bereichen Dekoration, Sportgeräte, Gartenpflege, elektronische und intelligente Geräte und mehr auf diesem Kanal.Ich hoffe du hast eine gute Zeit auf meinem Kanal und findest etwas für dich in meinen Videos."
"QCZ9nnAdzL4","IEH2 - Ringolds First WA Accomplishment run - Incremental Epic Hero 2","2022-08-05T17:42:25Z","UCcqjFZQvP68NSJ3xsCGRx7g","Ringold","20","23.30.11","[none]","5664","0","0","8","https://i.ytimg.com/vi/QCZ9nnAdzL4/default.jpg","False","True","This was my World Ascension 1 run that I did.  Started with 15 pts for WA and ended up getting 24 Accomplishments in the first 15 hours. Thanks to Gnollmar, Wrath, and Senari for their tips and tricks. 0:00 - Intro0:10 - Prechecking8:29 - Ascension Time!!! Part 130:57 - Rebirth 1 37:02 - Ringold's a dirty save scummer43:15 - Florzporb?? Will he die?45:26 - So easy.. anyone can do it.46:00 - Attempt...who knows how many50:30 - Slime Dungeon 2 on Repeat58:36 - Back from a break and Slime Dungeon 3 starts1:05:00 - GL 25 finally!1:09:42 - Solo Florzporb Attempt1:12:38 - Arachnetta Raid Attempt 11:21:55 - Attempt 13... all for undernder an hour.1:23:30 - Giving up on Arachnetta for now..1:34:00 - Skip to here, failed rb2 attempt1:40:00 - Little Nugget of info about skills1:44:30 - The Game Plan1:58:53 - Finally notice GL302:02:00 - Going over some new GL ability unlocks 2:04:42 - Kitty telling me to stop playing games2:08:43 - Revert in Time by 30mins. Fixing things2:14:00 - Tip on Where to go for loot drops2:15:30 - Challenge boss attempt again2:19:58 - Bat 1 Yet again, due to loading save2:23:22 - Arachnetta again.. 17th time total?2:29:38 - Oops2:33:20 - Kor down Finally sub 3hrs2:37:54 - Back from a little break, GL332:46:05 - Sleepy Ringold Wakeup3:12:27 - GL40+ breakdown3:18:13 - GL45 and Reset Option"
"De7Di7Ya5Lw","WEKY-AM Site/Hwy 1016 Storm Aftermath","2020-01-13T16:57:03Z","UC6ASwr6uM2lbcpvvwkVxRQQ","WBON TV","17","23.30.11","[none]","307","0","0","0","https://i.ytimg.com/vi/De7Di7Ya5Lw/default.jpg","False","True","Numerous locations around Madison County were rocked during Saturday's severe storm, including the 1340 WEKY-AM transmitter site. See how the storm affected the site and locations around Berea in the video above."
"0W9LNbU2IAo","Barcelona Abschlussarbeit Video - 3 AS","2022-12-21T10:16:17Z","UCTXb94gnvIjgL2uT_yFgs6w","Omzx 19","22","23.30.11","[none]","32","0","0","0","https://i.ytimg.com/vi/0W9LNbU2IAo/default.jpg","False","True","Barcelona Video für unsere Abschlussarbeit."
"IInCUFUdWIM","TYPE 34 AUTOMATIC: o charmoso Karmann-Ghia que não chegou ao Brasil","2023-07-13T21:00:08Z","UCCykAaNbtxUpGwvkSYWWSKg","Renato Bellote","2","23.30.11","Garagem do Bellote TV|test-drive|Renato Bellote|Sucesso|Garagem TV|jornalismo automotivo|matérias sobre carros|Bellote|#garagemdobellote|Clássicos|Garagem POV|Saxomat|VW|VW a ar|Karmann-Ghia Type 34|Karmann-Ghia","14120","0","0","108","https://i.ytimg.com/vi/IInCUFUdWIM/default.jpg","False","True","Na matéria de hoje vamos contar a história do Karmann-Ghia Type 34, o modelo lançado em 1962 que trazia um estilo completamente renovado. Este exemplar de 1968 trazia, além do motor boxer de 1,6 litro, a maior novidade da época: a transmissão semi-automática e três velocidades com embreagem Saxomat. #garagemdobelloteSite: www.garagemdobellotetv.com.br"
"k_uXkz-g94Y","March 21, 2023","2023-03-20T19:48:52Z","UCt0a4a1M3rKkANt71tNQ-Lg","Rubel D official ","22","23.30.11","[none]","25","0","0","0","https://i.ytimg.com/vi/k_uXkz-g94Y/default.jpg","False","True",""
video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"w_yU1jgi8oA","Yoctosun Head Magnifier Review & Unboxing","2022-05-17T14:00:19Z","UCejeW7toQ5Ro_PCzrOFDYdw","Neal Rapoport","26","23.30.11","Product Review|Unboxing|Product Unboxing|Review|Housewares|Yoctosun|Head Magnifier|yoctosun review","1699","0","0","3","https://i.ytimg.com/vi/w_yU1jgi8oA/default.jpg","False","True","Get it at Amazon: https://linktw.in/yDNNrpYoctosun Head Magnifier Review & UnboxingMagnifier with 5 LED Lights, Rechargeable Hands Free Headband Magnifying Glass with 5 Interchangeable Lenses, Great Magnifying Glasses for Jewelry, Arts and Crafts, HobbyGet it at Amazon: https://linktw.in/yDNNrp #ad"
"k_uXkz-g94Y","March 21, 2023","2023-03-20T19:48:52Z","UCt0a4a1M3rKkANt71tNQ-Lg","Rubel D official ","22","23.30.11","[none]","25","0","0","0","https://i.ytimg.com/vi/k_uXkz-g94Y/default.jpg","False","True",""
"hqrV9YMww1Q","InviteParadise Ramadan League | IPRL | Grand Final | DAY 2 | Team Star, PES, Magnus, TUF","2021-05-25T06:51:12Z","UCndrNmbPXfyhtFkQpfSxWXQ","Invite Paradise","20","23.30.11","pubg mobile live tdm|pubg mobile tdm|pubg daily live streaming|pubg mobile competition|pubg mobile free uc giveaway|pubg mobile scrims","235","0","0","0","https://i.ytimg.com/vi/hqrV9YMww1Q/default.jpg","False","True","#inviteparadise #iprl #pubgramadanleagueInviteParadise Ramadan League - IPRL Grand Final DAY 2.Matches:Match 1 ErangelMatch 2 SanhokMatch 3 MiramarMatch 4 ErangelSLOT LIST:5. MSx476. 4Thieves7. ZARAR Esports8. Starx1119. Golden Stars10. Team PCG11. HellRaisers12. Destroyer x fyme13. Mavericks14. Quantum Rage15. Team TUF16. MPGx Esports17. MAXD Esports18. Portal Esports19. Magnus 11120. RAMPAGE ESPORTSFollow us on Instagram:https://www.instagram.com/inviteparadise/Discord Server:https://discord.gg/Nav5qfVWebsite:https://inviteparadise.com/"
"vsksOaufTJM","UMCB","2019-08-02T14:56:36Z","UCn7s3nQ7EeegkdpSBLmzVrg","Prifysgol Bangor","27","23.30.11","UMCB|bangor|myfyrwyr bangor|llywydd|llywydd umcb|myfyrwyr cymraeg|jmj|llef|y llef|cor aelowyd jmj|cefnogi myfyrwyr|cyrsiau cymraeg|prifysgol bangor","291","0","0","0","https://i.ytimg.com/vi/vsksOaufTJM/default.jpg","False","True","Mae bywyd cymdeithasol Cymraeg heb ei ail ym Mangor, ac Undeb Myfyrwyr Cymraeg Bangor (UMCB) sy’n ganolbwynt i’r rhan helaeth o’r digwyddiadau a’r gweithgareddau hamdden a chymdeithasol."
"Uk3b9SVje6E","Entrance Is Fragrant🤤, Crystal Clear Salted Egg Yolk🥣 #chefcat #catsofyoutube #tiktok #Shorts","2023-02-22T12:00:28Z","UCv5R_Lzpu-4PopdHiDaH7-A","Chef Cat ChangAn ","26","23.30.11","cat|tiktok|funny tiktok|cat cooking tiktok|Chef Cat Changan|cat cooking food|meow chef|funny cat videos|cat food|cat vlog|cat daily vlog|cat cooking sound|funny cats|cute cats|ht funny cute|super funny cat videos|cats are not just animals but friends|super cat chef|tasty|that little puff|animal cooking|funny pet titok|animal cooking show|easy drink recipes|dessert recipes|animal|animals|cute animals|料理猫王","149395805","0","0","2084","https://i.ytimg.com/vi/Uk3b9SVje6E/default.jpg","False","True","Entrance Is Fragrant🤤, Crystal Clear Salted Egg Yolk🥣The Cooking Cat who shares homemade recipes Since 2019.The first and the most professional chef cat who loves to make easy recipes~！😼【Chef Cat ChangAn】 is my only Official YouTube channel.🥰All the videos are my original creation,Because I'm in China, I didn't post the video on YouTube or TikTok in time. If you like my videos, please subscribe to my YouTube Channel：https://www.youtube.com/channel/UCv5R_Lzpu-4PopdHiDaH7-A?sub_confirmation=1——ChangAn,AKA, lego#tiktok #chefcatchangan #catcookingfood #easyfoodrecipes #catofyoutube #chefcatcookingshow"
"MkGH7I-2vB4","mekanik nakamichi seri CR","2023-02-09T09:01:49Z","UCB7p_at6EbahwjpvDqH609g","fery tri rubyanta","22","23.30.11","[none]","87","0","0","1","https://i.ytimg.com/vi/MkGH7I-2vB4/default.jpg","False","True",""
"7I4DFf-rFf0","BDB - Fearless [Music Video]","2021-06-10T12:00:12Z","UCYXyMCcnGnzFpUSqKgRKU_g","Bronco Da Badman","10","23.30.11","drill|uk drill|rap|hip hop|keeya keys|nsg|headie one|tion wayne|russ millions|body|fearless|bronco da badman|official music video|debut ep|dabadman experience|m1llionz|grm daily|arrdee|adeola|debut album|central cee|digga d|onefour","4083","0","0","33","https://i.ytimg.com/vi/7I4DFf-rFf0/default.jpg","False","True","SUBSCRIBE: bit.ly/BDBsubscribe'Fearless' by Bronco Da Badman - @bronco.da.badmanProd. by Bronco Da BadmanFrom 'DaBadman Experience' Debut EPDirected, Shot & Edited by Zachary Llewellyn - @zacharyllewellynSTREAM: bit.ly/DaBadmanExperience"
"DOjv-d4gPeM","ខាត់ សុឃីម រំពឹងថា បេក្ខជន Cambodia’s Got Talents រដូវកាល...| UPDATES TODAY (14-07-2023) 10PM","2023-07-14T15:15:01Z","UCdvEj666kiC9aI_ajGY2HKg","Hang Meas Updates Today","22","23.30.11","[none]","481","0","0","0","https://i.ytimg.com/vi/DOjv-d4gPeM/default.jpg","False","True","UPDATES TODAY (14-07-2023) 10PM▪ ខាត់ សុឃីម រំពឹងថា បេក្ខជន Cambodia’s Got Talents រដូវកាលនេះកាន់តែខ្លាំង▪ អតីតភរិយាលោក ភីថា ប្រតិកម្មក្រោយស្វាមីបរាជ័យក្នុងការបោះឆ្នោតជ្រើសនាយករដ្ឋមន្ត្រីថៃ▪ សន្និសីទមនុស្សយន្ត"
"0dY7-AtuFtE","pattagobhi besan ka zunka/पत्ता गोभी की सूखी बेसन भाजी","2021-06-19T09:31:13Z","UCZ2G3JmYmTLcTjrmwroaKnw","Bhojnalaya","24","23.30.11","[none]","98","0","0","3","https://i.ytimg.com/vi/0dY7-AtuFtE/default.jpg","False","True","Dop: Swaraj Katole Photography & Films Edited by: Swaraj Katole Photography & FilmsShot on: Samsung Galaxy s20+All purpose garam masalahttps://youtu.be/Rzk-cPCvASsMasala baiganhttps://youtu.be/fnlKyqiUaFgPatwadi rassahttps://youtu.be/olihKcnWFhsHostel chicken curryhttps://youtu.be/-MdRMxkRunsShengole rassa/ghanolehttps://youtu.be/__Jh_lN6mqYChivli bhaji zunkahttps://youtu.be/EX_pPs_aBH8Curd ricehttps://youtu.be/PaNqU-v_hxM"
video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"KmIUpyBJ6-M","🚨 ZKEX Testnet Airdrop FREE  🚨 DEX with ZkRollupTech  🪂 Under the Radar Airdrop - DO IT NOW!!","2023-02-13T08:30:07Z","UC9E8tez-iam-RBsTr9LB32A","Crypto Currency State","28","23.30.11","airdrop|crypto airdrop|free airdrop|zkex testnet|zkex testnet 2.0|zkex airdrop|zkex testnet crew3|crypto airdrops|testnet|new airdrop|zkex|testnet airdrop|crypto|zksync airdrop|free crypto airdrop|zkex airdrop testnet|zkex airdrop guide|zkex airdrop tutoriel|airdrop zkex|airdrop crypto|optimism airdrop|arbitrum airdrop|sei airdrop|celestia airdrop|airdrop 2023|crypto airdrop today|zeta chain airdrop|crypto airdrops 2023|bitcoin|ethereum|btc|eth|xrp","2250","0","0","31","https://i.ytimg.com/vi/KmIUpyBJ6-M/default.jpg","False","True","Today we do the ZKEX Testnet Airdrop. This is a Confirmed FREE Airdrop crypto to do ASAP. ZKEX is a Decentralized trading experience like Binance, Coinbase, or Kraken. ZKEX is powered and supported by leading projects with zero-knowledge rollups, such as zK.Link , zkSync , STARKWARE.Check the ZkEx Testnet Airdrop FREE HERE:https://www.cryptocurrencystate.net/airdrop/zkex-testnet-airdrop-free/Also check my other Airdrop Tutorials of Arbitrum airdrop, Optimism airdrop, Zksync airdrop, Sui airdrop, ditto finance airdrop, starknet airdrop, zeta chain airdrop, aptos airdrop, and more.@Crypto Currency State is a channel with the best Technical Analysis, Coins and Project Reviews, and Cryptocurrency News. I do original videos that you will not see on Youtube. Coins reviews. Market Analysis. Bitcoin. Ethereum. Ripple XRP. Polkadot. Vechain VET. Cardano ADA, Solana  SOL, Binance BNB, Terra LUNA, Trading and more.🔥🔥 Buy RIPPLE stocks and get a $250 bonus when sign up 🔥🔥https://www.linqto.com/signup?r=8h6za2fz2u🔥Please:🔥✅ SUBSCRIBE TO THE CHANNEL. ✅ CLICK THE BELL TO GET THE NOTIFICATIONS. ✅ LIKE THE VIDEO.🔥Social Media🔥► Twitter: https://www.twitter.com/CryptoCState► Instagram: https://www.instagram.com/cryptocurrencystate► TikTok: https://www.tiktok.com/@cryptocurrencystate► Facebook: https://www.facebook.com/cryptocurrencystate🔥Visit our WebSite:🔥https://www.cryptocurrencystate.net👇👇👇👇👇 SIGN UP TO BITSGAP USING MY LINK👇👇👇👇👇💸💸 Get 1 Week Free of Pro Account to test it 💸💸► Bitsgap: https://bitsgap.com/?ref=0c48479b👇►►►Best Exchanges ◄◄◄👇Sign up here for a free account with a Discount on your Fees: Binance: https://www.binance.com/en?ref=17017826KuCoin: https://www.kucoin.com/ucenter/signup?rcode=rJGNF2WHotBit: https://www.hotbit.io/register?ref=3004025💸Help us support the channel with Donations: 💸💎 BTC - 15C27aa3S217M2V7S9PfRwQY2BLNCSe5D6 💎 ETH - 0xbc5320df931ec8d4d069d5cb7c4ddf7730faae2b 💎 LTC - LKJgwEV5Z414JaqSbJ1ciN6DpDMfAyUjX9 💎 XRP - rEb8TK3gBgk5auZkwc6sHnwrGVJH8DuaLh  / Destination Tag - 102208552 💸💸 WHAT ALCTOINS I AM BUYING? 💸💸💸 https://www.youtube.com/watch?v=t63Zs2o-amk💸💸 Best Crypto Strategy To Buy Altcoins and Bitcoin 💸💸https://www.youtube.com/watch?v=1a28F7AJNS4 💸💸  How be Rich with Crypto next Bullrun Buying Altcoins Now 💸💸https://www.youtube.com/watch?v=OOyWXFkZyBoTIMESTAMPS:0:00​​​​​​​​​​​​​​​​​​​​​​​​​​ Video topic: ZKEX Testnet Airdrop FREE1:02 Intro Crypto Currency State1:12 What is ZkEx2:24 ZkEx Testnet Airdrop - Step by Step2:25 Step 1 - 2 Follot Zkex twitter and Discord2:53 Step 3 - Do the Crew3 Tasks to get TESTNET role level4:14 Step 4 - Go to the app for Testing it4:20 Step 5 - Connect and get faucet tokens6:33 Step 6 - Do all the  ZKEX TESTNET crew 3 tasks and play a little more the app7:41 Step 7 - Fill the Testnet Form9:20 Final thoughts - Why my Discord is the best for AirdropLINKS of the VIDEO:- Airdrop Videos: https://www.youtube.com/c/CryptoCurrencyState/videos- Airdrop Organizer: https://docs.google.com/spreadsheets/d/1wJteV-tb5Ex59H6joH66YDHIP7BPyGxlFubsgWc6Xr4/edit#gid=0- Check the ZkEx Testnet Airdrop FREE HERE:https://www.cryptocurrencystate.net/airdrop/zkex-testnet-airdrop-free/●▬▬▬▬▬▬▬▬▬▬▬▬▬▬●💼 Disclaimer 💼🚨🦊 🔐 📚💥 🔴⚠️ We are not financial or investment experts. You should do your own research and make your own conclusions and decisions for investment. This video is only for entertainment purposes.#zkex​​​​ ​#zksync #starknet  #airdrop #airdropcrypto #airdropfree #airdrops #crypto #cryptocurrency #cryptocurrencystate #altcoins"
"bylxiD8dm_E","63 GL Walkaround","2023-01-28T22:08:42Z","UC6Eroeh34dBEg4rEXMjokCQ","Scott G","22","23.30.11","[none]","56","0","0","0","https://i.ytimg.com/vi/bylxiD8dm_E/default.jpg","False","True","Vespa 1963 Gran Lusso with a P200 engine walk around."
"y5CugP_t9Yo","I Need a Nunez (Official Audio)","2023-04-22T16:47:44Z","UCp4n9YFiRRpLOcF9FNyVLwg","QuattroBeastYe","10","23.30.11","[none]","273367","0","0","398","https://i.ytimg.com/vi/y5CugP_t9Yo/default.jpg","False","True","OUT NOW ON APPLE MUSIC/SPOTIFYLYRICS: A hopeless Liverpool fan tonightNunez doesn’t score as much as I’d likeI guess I should take it as a signI need a NunezOh I wish he could find a way to score more Now I’m crying in my roomSo skeptical of themhe needs a ballon dor dor dorI gave a second chance to NunezAnd now he needs to get a hat trickOh the way he makes me feelThe love is very realDarwin is that guy￼I love how his hair looks ever dayThat might just make me turn gayDribbling around the fieldThe champions league he will feelGo watch his highlight reelI need a NunezOh I wish he could find a way to score more Now I’m crying in my roomSo skeptical of themhe needs a ballon dor dor dorI gave a second chance to NunezAnd now he needs to get a hat trickOh the way he makes me feelThe love is very realDarwin is that guyHope he’ll score once againSomeone else share my feelingHow much forA ballon dorA ballon dorI gave a second chance to NunezAnd now he needs to get a hat trickOh the way he makes me feelThe love is very realDarwin is that guyI gave a second chance to NunezAnd now he needs to get a hat trickOh the way he makes me feelThe love is very realDarwin is that guy"
"HA26esh9dqM","SSTD HIP HOP CERTIFICATION CEREMONY AT Tiptoe academy of dance","2021-10-20T11:00:40Z","UCqUu31vMMrF3FfNmqBsEIaw","TIPTOE ACADEMY OF DANCE chennai","22","23.30.11","[none]","90","0","0","0","https://i.ytimg.com/vi/HA26esh9dqM/default.jpg","True","True",""
"prY0Yo_8F0E","BHU 3 years Law Counselling form kaise bhare|Banaras hindu University law application forms 2023","2023-06-29T14:30:15Z","UCEHVfgn7f4gP0oa0O1WKq8g","Law Giri","27","23.30.11","bhu 3 years LLB admission form 2023 is out|Banaras hindu University law application forms 2023|bhu llb documents required|3 year llb|law giri|law entrance exam|BHU LLB form to fill after giving cuet pg 2023|banaras hindu university llb admission 2023|banaras hindu university llb Registration|cuet pg law 2023 question paper|CUET PG|cuet 2023 preparation strategy|CUET DU LLB Syllabus 2023|DU LLB Current Affairs|DU LLB Entrance Exam Preparation|lawgiri","2131","0","0","22","https://i.ytimg.com/vi/prY0Yo_8F0E/default.jpg","False","True","bhu 3 years LLB admission form 2023 is out,Banaras hindu University law application forms 2023,bhu llb documents required,3 year llb,law giri,law entrance exam,BHU LLB form to fill after giving cuet pg 2023,banaras hindu university llb admission 2023,banaras hindu university llb Registration,cuet pg law 2023 question paper,CUET PG,cuet 2023 preparation strategy,CUET DU LLB Syllabus 2023,DU LLB Current Affairs,Du LLB CUET,DU LLB Entrance Exam Preparation,lawgiri_________Courses & Mock tests: https://www.lawgiri.in/learnReview & Achievers: https://lawgiri.com/lawgiriresults/Indian Constitution Course by Law Giri: https://lawgiri.com/all-courses/One  Personal Mentorship session with Law Giri:https://lawgiri.com/contact-law-giri/Long Term Mentorship Programme: https://lawgiri.com/mentorship-programme/EduGiri (Daily & Weekly Newspaper Analysis):https://www.youtube.com/@iamedugiri/streamsWebsite: https://lawgiri.com/Telegram group link: https://t.me/lawgiriInstagram:https://www.instagram.com/iamlawgiri__"
"1iX6imyBvqQ","🐍 Magic Worms Zone Big Food Snake # 383 # shorts,pjvlv nvxg daqtty ggjgndx","2023-04-04T04:57:12Z","UCjrA1yqpd00KJX0Cmuih_EA","mrzahid afridi","22","23.30.11","[none]","925","0","0","1","https://i.ytimg.com/vi/1iX6imyBvqQ/default.jpg","False","True",""
